סבב בחירות,שם ישוב,סמל ישוב,סמל קלפי,בזב,מצביעים,כשרים,פסולים,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
2006,פוריידיס,537,20,582,185,181,4,36,0,34,3,15,0,0,0,0,2,1,0,2,0,0,0,4,0,80,0,0,0,0,1,0,1,0,0,0,2,0
2006,פוריידיס,537,31,407,54,53,1,9,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,30,0,0,0,0,0,1,0,0,0,0,0,0
2006,פוריידיס,537,32,407,235,231,4,59,0,23,0,53,0,0,0,0,0,0,0,1,0,0,0,3,0,91,0,0,0,0,0,1,0,0,0,0,0,0
2006,פוריידיס,537,40,762,230,227,3,64,0,35,2,11,0,0,0,0,0,0,0,12,0,0,2,0,0,98,0,0,0,0,0,0,1,0,1,1,0,0
2006,פוריידיס,537,50,710,193,193,0,44,4,36,2,7,0,0,0,0,0,0,0,5,0,0,0,1,0,93,0,0,0,0,0,1,0,0,0,0,0,0
2006,פוריידיס,537,61,408,101,100,1,20,0,20,0,12,0,0,0,0,0,0,0,0,1,0,1,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0
2006,פוריידיס,537,62,408,122,120,2,35,0,14,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,61,0,0,0,0,0,0,0,0,1,0,0,0
2006,פוריידיס,537,70,732,180,174,6,34,0,38,7,18,0,0,0,0,0,0,0,1,0,0,0,3,0,72,0,1,0,0,0,0,0,0,0,0,0,0
2006,פוריידיס,537,80,742,225,217,8,56,0,22,1,10,0,0,0,0,0,0,0,4,1,0,1,4,1,117,0,0,0,0,0,0,0,0,0,0,0,0
2006,שעב,538,10,592,425,416,9,20,0,58,0,138,1,0,0,0,0,0,0,6,0,7,0,1,0,183,0,0,0,0,0,0,2,0,0,0,0,0
2006,שעב,538,20,683,512,510,2,17,3,63,0,238,0,0,2,0,0,0,0,8,0,16,0,2,0,130,0,0,0,0,0,0,9,0,1,0,0,21
2006,שעב,538,30,712,538,527,11,69,2,61,0,116,0,0,0,0,0,0,0,18,1,2,0,8,0,239,0,0,0,0,0,0,6,0,0,0,1,4
2006,שעב,538,40,613,435,430,5,16,0,136,0,112,0,0,0,0,1,0,0,32,0,2,0,1,0,121,0,0,0,0,0,0,5,1,1,0,1,1
2006,שעב,538,50,619,443,436,7,17,2,91,0,136,0,0,0,0,0,0,1,24,0,3,4,2,1,146,0,0,0,1,0,1,4,0,1,0,1,1
2006,רומאנה,539,10,419,361,361,0,5,0,114,0,191,0,0,0,0,0,0,0,2,0,1,34,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2006,ריחאניה,540,10,730,469,460,9,257,0,4,0,6,0,0,9,0,0,0,0,67,0,42,0,5,0,8,0,0,0,2,0,0,0,0,3,0,0,57
2006,ג'סר א-זרקא,541,10,691,183,173,10,21,0,48,0,21,0,0,0,1,0,0,1,19,1,0,2,20,0,35,0,0,0,1,0,0,1,0,0,0,0,2
2006,ג'סר א-זרקא,541,20,710,183,178,5,27,0,52,0,24,0,0,0,0,0,0,0,20,1,0,1,13,0,38,0,0,0,1,0,1,0,0,0,0,0,0
2006,ג'סר א-זרקא,541,30,709,172,155,17,12,0,51,0,14,0,0,0,0,0,0,0,31,0,0,0,23,1,22,0,0,0,0,0,0,0,0,0,0,0,1
2006,ג'סר א-זרקא,541,40,775,225,210,15,24,0,60,0,20,0,0,0,0,0,0,1,29,0,0,0,49,0,23,0,0,0,0,0,1,1,1,0,0,0,1
2006,ג'סר א-זרקא,541,50,795,243,232,11,22,0,57,0,26,0,1,1,0,1,0,0,34,0,0,0,65,0,20,0,0,0,1,0,0,0,0,1,1,0,2
2006,ג'סר א-זרקא,541,60,715,214,211,3,25,1,34,0,20,0,0,1,0,0,1,0,47,0,0,1,51,0,29,0,0,0,0,0,0,0,0,0,0,1,0
2006,ג'סר א-זרקא,541,70,765,298,298,0,8,0,87,1,96,0,0,0,0,0,0,1,11,0,0,1,50,1,40,0,0,0,0,0,0,0,0,0,2,0,0
2006,ג'סר א-זרקא,541,80,739,219,212,7,28,0,67,0,16,0,0,1,1,0,0,0,30,0,0,0,36,2,28,0,0,0,0,0,1,0,1,0,0,0,1
2006,ריינה,542,10,786,447,434,13,24,1,110,0,85,0,0,0,0,0,0,0,65,0,0,0,19,0,116,0,2,0,1,0,0,11,0,0,0,0,0
2006,ריינה,542,20,723,444,434,10,13,0,59,0,140,0,0,0,0,0,0,0,37,0,1,0,8,0,175,0,0,0,0,0,0,0,0,1,0,0,0
2006,ריינה,542,30,795,409,400,9,16,0,69,0,88,0,0,0,0,0,0,0,16,0,0,1,1,0,205,0,0,0,0,0,0,4,0,0,0,0,0
2006,ריינה,542,40,743,398,384,14,23,0,131,0,78,0,0,0,0,0,0,0,35,2,0,0,10,0,99,0,0,0,1,0,0,2,0,1,0,0,2
2006,ריינה,542,50,817,389,381,8,32,0,108,0,49,0,0,0,0,0,0,0,43,0,1,0,10,0,134,0,0,1,0,0,0,2,0,1,0,0,0
2006,ריינה,542,60,774,308,300,8,20,0,73,0,59,0,0,0,0,1,0,0,9,0,1,0,9,0,124,0,0,0,0,0,0,1,1,0,0,2,0
2006,ריינה,542,70,712,373,364,9,27,1,68,0,125,0,0,0,2,0,0,0,6,0,3,0,3,0,126,1,0,0,0,0,0,1,0,1,0,0,0
2006,ריינה,542,80,834,454,439,15,82,2,120,0,144,0,0,0,0,1,0,0,5,0,0,0,2,0,82,0,0,0,0,0,0,0,0,0,0,0,1
2006,ריינה,542,90,721,379,367,12,15,1,76,0,123,0,0,0,0,1,0,0,19,1,2,2,14,0,107,0,0,1,0,0,2,2,0,0,0,1,0
2006,ריינה,542,100,715,332,321,11,25,0,83,0,83,0,0,1,0,0,0,0,17,1,0,3,2,0,103,0,0,0,0,0,0,2,0,0,0,0,1
2006,ראמה,543,10,813,434,422,12,71,0,91,0,113,1,0,5,0,3,0,2,30,0,37,20,8,0,15,0,0,0,0,0,0,1,0,1,0,0,24
2006,ראמה,543,20,839,542,522,20,50,0,208,0,190,0,0,0,0,0,0,0,31,0,14,3,6,1,10,0,0,0,0,0,1,1,0,1,0,0,6
2006,ראמה,543,30,713,401,392,9,72,0,100,8,129,0,0,1,0,0,0,0,29,0,21,11,5,0,8,0,0,0,0,0,0,0,0,0,0,0,8
2006,ראמה,543,40,792,453,437,16,68,0,172,0,62,0,0,2,0,2,0,0,20,0,3,3,10,0,89,0,0,0,0,0,0,0,0,0,0,0,6
2006,ראמה,543,50,645,369,353,16,70,0,47,1,21,0,0,0,0,0,0,0,52,0,71,13,2,0,63,0,1,0,0,1,0,0,1,0,0,0,10
2006,ראמה,543,60,612,334,326,8,76,0,104,0,71,0,0,0,0,0,0,0,9,0,13,5,7,0,35,0,0,0,0,0,0,0,0,0,0,0,6
2006,ראמה,543,70,634,390,382,8,44,0,115,0,77,0,0,0,0,0,0,0,33,1,37,10,14,1,15,0,0,0,0,0,1,2,0,0,0,0,32
2006,עין אל-אסד,546,10,470,308,303,5,128,0,19,0,2,0,0,2,0,0,0,0,54,0,87,6,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0
2006,טמרה (יזרעאל),547,10,685,323,316,7,8,0,68,0,109,0,0,0,8,0,0,0,5,0,1,1,3,0,103,0,0,0,0,0,0,0,0,0,0,0,10
2006,גנות הדר,549,10,377,297,293,4,76,2,0,0,0,0,0,17,2,4,3,0,132,0,10,21,12,0,0,2,0,0,0,0,0,0,0,1,0,7,4
2006,ניר בנים,553,10,436,334,333,1,114,0,0,0,0,1,0,22,0,7,3,0,120,0,2,17,24,0,0,12,0,0,0,0,0,0,0,4,0,7,0
2006,שדמה,555,10,285,212,212,0,44,1,0,0,1,0,0,11,2,5,1,0,104,0,4,4,18,0,0,4,0,0,0,0,0,0,0,3,0,9,1
2006,בוסתן הגליל,559,10,357,246,245,1,68,0,0,0,0,0,2,24,2,17,0,1,65,0,15,12,20,0,0,1,0,0,0,0,0,0,1,3,0,6,8
2006,בית אלעזרי,562,10,778,532,528,4,128,3,0,0,0,1,0,51,2,22,2,1,177,0,24,49,27,0,0,3,0,0,0,0,0,0,0,9,0,15,14
2006,משמר דוד,563,10,147,91,90,1,29,0,0,0,0,0,0,9,0,0,1,0,29,0,2,4,5,0,0,0,0,0,0,0,0,0,0,5,0,6,0
2006,רבדים,564,10,365,244,243,1,62,2,0,0,1,0,0,10,1,0,0,0,26,0,3,4,123,1,0,0,0,0,0,0,0,0,0,5,0,5,0
2006,אזור,565,10,650,432,423,9,81,9,0,0,0,0,1,59,2,20,0,3,127,0,15,36,22,0,0,0,0,0,0,0,0,0,1,13,0,6,28
2006,אזור,565,20,470,296,291,5,29,4,0,0,0,0,0,39,1,17,1,1,76,0,13,53,4,0,0,1,0,0,0,0,0,0,1,2,0,6,43
2006,אזור,565,30,633,324,316,8,50,3,1,0,0,0,0,35,0,7,3,7,72,0,39,31,6,1,0,1,0,0,0,1,0,0,2,7,0,5,45
2006,אזור,565,40,655,412,401,11,93,2,0,0,0,0,1,46,0,18,0,0,104,0,29,38,11,0,0,4,0,0,1,0,1,0,1,3,0,13,36
2006,אזור,565,50,854,605,595,10,101,4,0,0,0,0,0,71,7,15,0,0,208,0,34,74,24,0,0,3,0,0,0,0,0,0,0,8,0,13,33
2006,אזור,565,60,719,389,385,4,73,7,0,0,0,0,0,34,0,18,2,2,111,0,32,45,4,2,1,0,0,0,0,0,0,0,0,5,0,6,43
2006,אזור,565,70,618,401,394,7,63,13,0,0,0,0,0,58,1,14,1,1,122,2,15,32,11,0,0,1,0,1,0,0,0,1,1,9,0,14,34
2006,אזור,565,80,643,346,341,5,31,5,0,0,0,0,0,27,0,21,0,1,89,0,69,43,4,0,0,0,0,0,0,0,0,1,1,4,0,1,44
2006,אזור,565,90,586,394,391,3,69,3,0,0,1,0,0,29,0,27,0,11,122,0,35,45,10,0,0,2,0,0,1,0,0,2,0,3,0,3,28
2006,אזור,565,100,612,335,328,7,39,4,0,0,0,0,0,30,0,10,0,0,76,0,62,56,7,0,0,0,3,0,0,0,0,0,1,1,1,8,30
2006,אזור,565,110,715,440,433,7,92,5,0,0,0,0,0,59,0,17,0,0,118,0,29,49,15,0,1,0,0,0,0,0,0,1,5,7,0,9,26
2006,אזור,565,120,582,329,319,10,36,6,0,0,0,0,0,32,0,42,0,4,50,0,25,68,8,0,0,1,1,0,0,0,0,1,0,3,0,8,34
2006,אזור,565,130,453,332,328,4,59,3,0,0,0,0,0,32,1,15,0,2,108,0,17,45,4,0,0,5,0,0,0,0,0,0,0,3,0,4,30
2006,צרעה,567,10,782,514,512,2,292,0,1,1,0,0,0,5,1,0,0,0,89,0,2,4,67,0,14,3,0,0,0,0,0,0,0,24,0,8,1
2006,מעונה,570,10,385,280,274,6,90,0,0,0,0,0,0,19,0,3,0,0,76,0,17,33,3,0,0,0,0,0,1,0,0,0,0,5,0,8,19
2006,בית גמליאל,571,10,601,487,484,3,13,9,0,0,0,0,0,9,0,315,0,4,22,0,17,45,1,0,0,12,0,0,0,0,0,0,0,4,0,3,30
2006,בית העמק,572,10,447,313,312,1,182,2,0,0,0,0,0,1,1,6,1,0,40,0,24,9,37,0,0,0,1,0,0,0,0,0,0,3,0,5,0
2006,מבקיעים,573,10,168,106,102,4,33,0,0,0,0,0,0,8,0,4,0,0,32,0,4,9,1,0,0,1,0,0,0,0,0,1,1,4,0,0,4
2006,גשר הזיו,574,10,676,440,435,5,167,0,0,0,0,1,0,31,1,10,0,1,133,0,6,17,37,0,0,2,0,0,0,0,0,0,0,16,0,11,2
2006,יסעור,575,10,300,181,180,1,47,0,0,0,0,0,0,8,1,0,0,0,27,0,0,4,86,0,0,1,0,0,0,0,0,0,0,1,0,4,1
2006,כברי,576,10,729,499,497,2,339,0,0,0,1,0,0,18,2,3,0,1,58,0,6,2,44,0,0,4,0,0,0,0,0,0,0,8,0,10,1
2006,יד בנימין,577,10,137,121,121,0,0,24,0,0,0,0,0,0,0,61,0,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2006,סאסא,578,10,391,257,256,1,81,0,0,0,0,0,0,4,0,4,0,0,44,0,3,2,108,0,0,1,0,0,0,0,0,0,0,4,0,5,0
2006,כפר ראש הנקרה,579,10,571,409,407,2,239,0,0,0,1,0,0,14,0,3,0,0,75,0,9,17,28,0,0,1,0,0,0,0,0,0,0,6,0,11,3
2006,"כרם מהר""ל",580,10,385,280,280,0,91,1,0,0,0,0,0,16,0,27,2,2,72,0,10,15,23,0,0,4,0,0,0,0,0,0,0,5,0,12,0
2006,כפר הנגיד,582,10,659,483,478,5,93,0,0,1,0,0,0,47,0,8,0,3,224,0,15,30,32,0,0,10,0,0,0,0,0,0,0,5,0,9,1
2006,זיקים,584,10,373,207,207,0,52,0,0,0,2,0,0,2,0,0,1,0,34,0,1,5,104,0,0,1,0,0,0,0,0,0,0,1,0,4,0
2006,לביא,585,10,508,409,403,6,9,0,0,0,0,1,1,6,0,254,0,7,23,0,6,24,2,0,0,54,0,0,0,0,0,0,0,4,0,4,8
2006,מגידו,586,10,320,199,197,2,61,2,0,0,4,0,0,4,0,1,0,0,41,0,4,2,67,0,0,1,0,0,0,0,0,1,0,2,0,5,2
2006,סביון,587,10,623,416,414,2,46,2,0,0,0,1,0,10,4,13,0,0,207,2,18,51,30,0,0,3,0,0,0,0,1,0,0,4,0,9,13
2006,סביון,587,20,638,426,422,4,48,1,0,0,1,0,0,36,4,5,0,1,224,0,14,23,45,1,0,6,0,0,1,0,0,0,0,2,0,10,0
2006,סביון,587,30,580,391,389,2,61,2,0,0,0,0,0,15,2,8,0,0,176,0,17,34,57,0,0,4,0,0,1,0,0,0,0,6,0,5,1
2006,סביון,587,40,518,331,322,9,36,4,0,0,0,0,1,13,6,7,1,0,158,0,13,39,23,0,0,5,1,1,0,0,0,0,0,5,0,8,1
2006,סביון,587,1010,640,470,468,2,86,2,0,1,0,0,0,25,9,11,0,0,188,1,14,19,80,0,0,12,0,0,0,0,0,0,0,7,0,8,5
2006,בני ראם,588,10,619,458,457,1,3,32,0,0,2,0,0,15,0,190,0,15,22,0,6,55,0,0,0,4,0,0,0,0,0,0,0,2,0,2,109
2006,בצת,589,10,249,166,163,3,42,0,0,0,0,0,0,14,0,6,0,3,65,0,6,13,5,0,0,0,0,0,0,0,0,0,0,8,0,1,0
2006,נווה אור,590,10,311,181,181,0,115,0,0,0,0,1,0,3,0,1,0,1,39,0,4,1,9,0,0,1,0,0,0,0,0,0,0,1,0,5,0
2006,עשרת,591,10,775,585,584,1,149,1,0,0,1,0,0,54,1,16,2,2,213,1,8,29,53,1,0,10,0,0,1,0,1,2,2,8,0,26,3
2006,בני דרום,592,10,253,221,218,3,4,1,0,0,0,0,0,4,0,165,0,3,14,0,6,8,1,0,0,4,0,0,1,0,0,0,0,0,0,3,4
2006,ערוגות,593,10,523,396,393,3,114,2,0,0,0,0,0,54,2,11,0,0,126,0,13,21,18,0,0,4,0,0,0,0,1,0,1,10,0,10,6
2006,צפריה,594,10,323,262,259,3,12,7,0,0,0,0,0,6,0,139,0,21,21,0,8,25,1,0,0,4,0,0,0,0,0,0,0,4,0,3,8
2006,לוחמי הגיטאות,595,10,416,307,306,1,203,0,0,0,0,0,0,12,1,3,0,1,53,0,5,0,13,0,0,1,0,0,1,0,0,1,0,5,0,5,2
2006,מלכיה,596,10,338,194,193,1,101,1,0,0,0,0,0,7,0,2,0,0,42,0,11,5,17,0,0,0,0,0,0,0,0,0,0,2,0,3,2
2006,פלמחים,597,10,494,316,316,0,152,1,0,0,0,0,0,16,0,1,0,0,68,0,2,5,48,0,0,1,0,0,1,0,0,0,0,10,0,6,5
2006,בית קמה,598,10,288,189,188,1,66,0,0,0,0,0,0,12,0,0,0,0,29,0,2,1,73,0,0,0,0,0,0,0,0,1,0,2,0,2,0
2006,פרוד,599,10,261,160,157,3,88,0,0,0,1,1,0,4,0,2,0,1,30,0,4,1,9,0,2,1,0,0,0,0,0,0,0,5,0,5,3
2006,נירים,602,10,348,242,241,1,87,0,0,0,0,0,0,3,1,0,1,0,32,0,0,0,105,0,0,0,0,0,0,0,0,1,0,6,0,5,0
2006,אלקוש,603,10,248,155,154,1,50,1,0,0,0,0,0,3,0,9,0,0,32,0,3,22,1,0,0,0,0,0,0,0,0,0,0,2,0,1,30
2006,בית עריף,604,10,472,343,337,6,17,7,0,0,0,0,0,24,0,31,0,0,59,0,21,66,3,0,0,0,0,1,0,0,0,1,0,3,0,0,104
2006,כפר שמאי,605,10,228,141,140,1,29,7,0,0,0,0,0,5,0,27,0,1,21,0,4,14,1,0,1,1,0,1,0,0,0,0,0,0,0,0,28
2006,מזור,606,10,648,475,472,3,78,1,0,0,0,0,0,48,6,12,2,0,210,0,19,39,26,1,0,1,0,0,1,0,0,0,0,7,0,19,2
2006,מירון,607,10,336,221,219,2,2,25,0,0,0,0,0,7,0,130,0,7,2,0,9,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20
2006,כפר חושן,609,10,432,281,280,1,125,4,0,0,0,0,0,2,0,19,0,6,21,0,24,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,54
2006,סתריה,610,10,601,427,425,2,139,1,1,0,1,0,0,28,5,4,0,1,137,0,8,33,37,0,0,3,1,0,0,0,0,1,0,4,0,20,1
2006,צרופה,612,10,511,366,363,3,59,1,0,0,0,0,0,24,0,25,0,9,105,0,14,68,5,1,0,0,0,0,0,0,5,0,0,2,0,6,39
2006,ציפורי,613,10,397,259,256,3,69,0,0,0,1,0,0,16,1,6,0,0,96,0,16,14,19,0,0,2,0,0,1,1,0,0,0,1,0,9,4
2006,שומרה,614,10,246,163,161,2,44,1,0,0,1,0,0,6,0,11,0,1,63,0,1,13,0,0,0,1,0,0,0,0,0,1,0,1,0,0,17
2006,קדרון,615,10,847,658,653,5,204,2,0,0,0,1,0,42,0,15,1,1,231,0,17,23,58,0,0,20,0,0,2,0,0,1,0,16,0,16,3
2006,רינתיה,616,10,523,386,383,3,84,5,0,0,1,0,0,29,0,18,0,2,111,0,15,47,13,0,0,1,0,0,0,0,0,0,0,12,0,19,26
2006,ברקאי,617,10,404,249,249,0,66,0,1,0,4,0,0,7,2,1,0,0,39,0,1,2,114,0,0,1,0,0,0,0,0,0,0,6,0,5,0
2006,חדיד,618,10,388,259,256,3,39,2,0,0,0,0,0,14,0,70,0,5,32,1,5,52,1,0,0,1,0,0,1,0,0,0,0,0,0,2,31
2006,בית גוברין,619,10,189,183,182,1,88,0,0,0,0,0,0,5,1,1,0,0,46,0,3,7,16,0,0,1,0,0,0,0,0,0,0,0,0,3,11
2006,משואות יצחק,620,10,435,353,352,1,10,3,0,0,0,0,0,9,0,248,0,1,29,0,8,21,3,0,0,9,0,0,0,0,0,0,0,1,0,9,1
2006,עין צורים,622,10,363,284,284,0,16,6,0,0,0,0,0,12,0,179,0,1,17,0,5,17,4,1,0,13,0,0,0,0,0,0,0,1,0,10,2
2006,יראון,623,10,355,225,223,2,137,0,0,0,2,0,0,5,0,0,0,0,32,0,7,3,15,0,0,3,1,0,0,0,0,0,0,16,0,1,1
2006,ג'לג'וליה,627,10,811,642,630,12,122,0,65,0,94,0,0,0,0,0,0,1,8,0,0,0,11,0,327,1,0,0,0,0,0,0,0,1,0,0,0
2006,ג'לג'וליה,627,20,831,672,662,10,133,0,41,0,154,0,0,0,0,0,0,0,21,0,0,0,13,0,298,1,0,0,0,0,0,0,0,0,0,1,0
2006,ג'לג'וליה,627,30,781,654,641,13,210,0,30,0,168,0,0,1,0,0,0,0,14,0,0,2,14,0,202,0,0,0,0,0,0,0,0,0,0,0,0
2006,ג'לג'וליה,627,40,809,648,640,8,130,1,70,0,228,0,0,0,0,0,1,0,1,0,1,2,42,3,161,0,0,0,0,0,0,0,0,0,0,0,0
2006,ג'לג'וליה,627,50,776,603,597,6,122,0,42,0,111,0,0,1,0,0,0,0,14,0,1,0,33,0,271,0,0,1,0,0,0,0,0,0,1,0,0
2006,כפר ברא,633,10,653,438,433,5,29,0,58,0,48,0,0,1,0,0,0,0,19,0,1,0,23,0,244,0,0,1,0,0,0,0,0,2,0,0,7
2006,כפר ברא,633,20,596,424,424,0,12,0,7,0,44,0,0,0,1,0,0,0,12,0,0,0,62,0,282,0,0,0,0,0,0,0,0,3,0,0,1
2006,כפר קאסם,634,10,686,648,640,8,7,0,31,0,85,0,0,1,0,0,0,0,45,0,0,0,189,0,281,0,0,0,0,0,1,0,0,0,0,0,0
2006,כפר קאסם,634,20,641,558,549,9,4,0,20,0,75,0,0,1,0,0,0,0,31,0,1,2,153,0,253,0,0,9,0,0,0,0,0,0,0,0,0
2006,כפר קאסם,634,30,696,680,680,0,0,0,94,0,80,0,0,0,0,0,0,0,23,0,0,0,226,0,257,0,0,0,0,0,0,0,0,0,0,0,0
2006,כפר קאסם,634,40,727,702,702,0,1,0,38,0,72,0,0,0,0,0,0,0,29,0,0,0,158,0,404,0,0,0,0,0,0,0,0,0,0,0,0
2006,כפר קאסם,634,50,741,688,688,0,1,0,41,0,71,0,0,0,0,0,0,0,31,1,0,1,196,0,344,0,0,0,0,0,0,0,0,0,0,1,1
2006,כפר קאסם,634,60,649,638,638,0,3,0,19,0,29,0,0,0,0,0,0,0,6,0,0,0,52,0,529,0,0,0,0,0,0,0,0,0,0,0,0
2006,כפר קאסם,634,70,649,543,529,14,2,0,13,0,85,0,0,0,0,0,0,0,6,0,0,3,179,0,241,0,0,0,0,0,0,0,0,0,0,0,0
2006,כפר קאסם,634,80,644,500,493,7,9,0,9,0,33,0,0,0,0,0,0,0,1,0,0,0,64,0,377,0,0,0,0,0,0,0,0,0,0,0,0
2006,כפר קאסם,634,90,708,549,549,0,5,0,10,0,128,0,0,1,0,1,2,1,19,0,1,3,131,0,246,0,0,0,0,0,0,1,0,0,0,0,0
2006,כפר קאסם,634,100,758,480,464,16,3,0,18,0,50,0,0,0,1,1,0,0,20,0,1,0,80,0,289,0,0,0,0,0,0,0,0,1,0,0,0
2006,כפר קאסם,634,110,688,595,592,3,6,0,16,0,137,0,0,0,0,0,0,0,8,0,0,1,165,0,258,0,0,0,0,0,0,0,1,0,0,0,0
2006,כפר קאסם,634,120,716,562,556,6,2,0,28,0,120,0,0,0,0,1,1,0,8,0,0,4,131,0,260,0,1,0,0,0,0,0,0,0,0,0,0
2006,כפר קאסם,634,130,719,550,538,12,2,0,22,0,101,0,0,0,0,0,1,0,11,0,0,3,135,0,261,0,0,1,0,0,0,0,0,0,0,0,1
2006,מוקייבלה,635,10,749,466,448,18,40,0,40,14,24,0,0,0,0,0,0,0,3,0,0,42,1,0,277,0,0,0,0,0,0,0,0,1,0,1,5
2006,מוקייבלה,635,20,783,539,517,22,7,1,84,0,86,0,0,0,0,0,0,0,0,0,0,80,1,0,219,0,0,1,0,0,0,0,0,1,0,0,37
2006,צנדלה,636,10,836,355,344,11,2,0,65,0,137,0,0,0,0,0,0,0,3,0,1,2,13,0,117,0,0,0,0,0,0,4,0,0,0,0,0
2006,ערערה,637,10,659,410,409,1,24,0,103,0,93,0,0,0,6,0,0,0,11,0,0,0,18,0,153,0,0,0,0,0,1,0,0,0,0,0,0
2006,ערערה,637,20,721,363,361,2,27,0,90,1,81,0,0,0,5,1,0,0,5,0,0,0,10,0,134,0,0,0,0,0,0,6,0,1,0,0,0
2006,ערערה,637,30,749,336,328,8,30,0,97,0,56,0,0,0,0,0,0,0,2,0,0,0,8,0,130,0,0,0,0,0,0,5,0,0,0,0,0
2006,ערערה,637,40,759,519,511,8,51,0,285,0,49,0,0,1,0,0,0,0,3,1,0,0,23,0,98,0,0,0,0,0,0,0,0,0,0,0,0
2006,ערערה,637,50,741,425,423,2,22,0,126,0,103,0,0,0,1,0,0,0,4,0,0,0,14,0,148,0,0,0,1,0,0,4,0,0,0,0,0
2006,ערערה,637,60,591,282,279,3,9,0,93,0,95,1,0,0,0,0,0,0,0,0,0,0,3,1,73,0,0,0,0,0,2,0,0,1,0,1,0
2006,ערערה,637,70,716,373,365,8,42,1,230,0,28,0,0,0,0,1,0,0,6,0,3,0,14,0,38,0,0,0,0,0,0,2,0,0,0,0,0
2006,ערערה,637,80,661,288,282,6,6,0,99,2,83,0,0,0,0,0,0,0,4,0,0,0,1,0,84,0,0,1,0,0,0,0,0,0,0,2,0
2006,ערערה,637,110,606,315,310,5,21,0,96,3,48,0,1,0,0,1,0,0,8,0,0,0,12,0,114,0,0,1,0,0,0,2,0,1,2,0,0
2006,ערערה,637,120,743,360,350,10,21,0,101,4,54,0,0,0,0,0,0,0,3,0,0,0,10,0,144,0,0,0,0,0,0,8,0,2,1,2,0
2006,ערערה,637,130,638,320,317,3,25,0,66,6,134,0,0,0,1,0,0,0,12,0,0,0,1,1,68,0,0,0,0,0,0,1,0,0,0,1,1
2006,ערערה,637,140,708,353,352,1,10,0,164,0,89,0,0,1,0,2,0,0,1,0,0,0,5,1,75,0,1,0,0,0,1,1,0,0,0,0,1
2006,ערערה,637,150,622,236,227,9,10,0,43,2,69,0,0,0,0,0,0,0,2,0,1,1,1,1,93,0,0,0,0,0,2,0,0,2,0,0,0
2006,קלנסווה,638,10,829,517,504,13,38,1,110,0,98,0,0,1,0,0,0,0,21,0,0,1,34,1,197,0,0,0,0,0,2,0,0,0,0,0,0
2006,קלנסווה,638,20,853,491,480,11,16,0,89,0,174,0,0,0,0,1,0,0,18,0,1,0,6,0,166,6,0,0,0,0,0,0,2,0,1,0,0
2006,קלנסווה,638,30,858,525,515,10,13,0,145,0,51,0,0,0,0,0,0,0,25,0,3,2,20,0,254,0,0,0,0,0,0,1,0,1,0,0,0
2006,קלנסווה,638,40,787,469,461,8,31,0,71,0,71,0,0,0,0,0,0,0,39,0,0,0,17,0,227,0,0,0,1,0,0,0,2,1,0,1,0
2006,קלנסווה,638,50,807,455,450,5,24,1,151,0,110,0,0,0,0,1,0,1,43,0,0,1,3,0,114,0,0,0,0,0,0,0,0,1,0,0,0
2006,קלנסווה,638,60,788,445,440,5,12,0,81,0,92,0,0,0,1,0,0,0,39,0,0,0,12,0,201,0,0,0,0,0,0,1,0,0,1,0,0
2006,קלנסווה,638,70,817,577,569,8,13,0,139,0,120,0,0,0,0,0,0,0,31,0,0,2,37,0,223,0,1,0,0,0,0,0,0,0,1,1,1
2006,קלנסווה,638,80,836,492,487,5,16,0,160,0,107,0,0,0,0,1,0,0,23,1,0,1,11,1,164,0,0,0,0,0,0,0,0,2,0,0,0
2006,קלנסווה,638,90,832,489,474,15,13,0,95,0,93,0,0,0,0,0,0,0,48,0,0,1,10,0,214,0,0,0,0,0,0,0,0,0,0,0,0
2006,קלנסווה,638,100,788,558,546,12,16,0,176,0,90,0,0,0,0,0,0,0,21,0,0,0,12,0,230,0,0,0,0,0,1,0,0,0,0,0,0
2006,קלנסווה,638,110,755,535,527,8,58,0,68,0,84,0,0,0,0,0,0,0,48,0,0,1,20,0,242,2,0,0,0,1,0,1,0,0,1,0,1
2006,מצר,648,10,382,280,278,2,90,0,0,0,0,0,0,9,0,0,0,1,26,0,4,0,129,0,0,1,0,0,0,0,0,0,0,4,0,14,0
2006,מייסר,649,10,444,198,193,5,42,0,44,0,15,0,0,0,0,0,0,0,2,0,0,0,24,0,62,1,0,0,0,0,1,0,1,1,0,0,0
2006,מייסר,649,20,425,187,185,2,42,0,32,0,16,0,0,2,0,0,0,0,5,0,0,2,11,0,62,0,0,0,0,0,0,10,0,2,1,0,0
2006,אבטין,652,10,612,277,264,13,47,0,35,2,18,0,0,0,0,1,0,0,5,0,1,0,38,0,114,0,0,0,0,0,0,1,0,0,1,0,1
